ID_code,target
train_32716,0.1
train_32717,0.12
train_32718,0.13
train_32719,0.14
train_32720,0.13
train_32721,0.1
train_32722,0.08
train_32723,0.19
train_32724,0.05
train_32725,0.02
train_32726,0.11
train_32727,0.04
train_32728,0.16
train_32729,0.05
train_32730,0.1
train_32731,0.11
train_32732,0.16
train_32733,0.07
train_32734,0.19
train_32735,0.08
train_32736,0.19
train_32737,0.09
train_32738,0.08
train_32739,0.16
train_32740,0.08
train_32741,0.05
train_32742,0.31
train_32743,0.1
train_32744,0.03
train_32745,0.13
train_32746,0.11
train_32747,0.02
train_32748,0.07
train_32749,0.07
train_32750,0.29
train_32751,0.1
train_32752,0.08
train_32753,0.13
train_32754,0.12
train_32755,0.03
train_32756,0.11
train_32757,0.01
train_32758,0.14
train_32759,0.05
train_32760,0.11
train_32761,0.11
train_32762,0.1
train_32763,0.08
train_32764,0.05
train_32765,0.08
train_32766,0.12
train_32767,0.15
train_32768,0.18
train_32769,0.17
train_32770,0.09
train_32771,0.07
train_32772,0.02
train_32773,0.11
train_32774,0.09
train_32775,0.15
train_32776,0.06
train_32777,0.0
train_32778,0.03
train_32779,0.19
train_32780,0.12
train_32781,0.1
train_32782,0.25
train_32783,0.18
train_32784,0.11
train_32785,0.01
train_32786,0.13
train_32787,0.1
train_32788,0.1
train_32789,0.09
train_32790,0.07
train_32791,0.08
train_32792,0.19
train_32793,0.14
train_32794,0.03
train_32795,0.09
train_32796,0.18
train_32797,0.02
train_32798,0.08
train_32799,0.21
train_32800,0.11
train_32801,0.18
train_32802,0.09
train_32803,0.08
train_32804,0.2
train_32805,0.07
train_32806,0.18
train_32807,0.15
train_32808,0.08
train_32809,0.24
train_32810,0.13
train_32811,0.04
train_32812,0.25
train_32813,0.34
train_32814,0.24
train_32815,0.13
train_32816,0.22
train_32817,0.04
train_32818,0.1
train_32819,0.13
train_32820,0.09
train_32821,0.11
train_32822,0.1
train_32823,0.04
train_32824,0.18
train_32825,0.14
train_32826,0.07
train_32827,0.09
train_32828,0.14
train_32829,0.06
train_32830,0.14
train_32831,0.02
train_32832,0.09
train_32833,0.08
train_32834,0.18
train_32835,0.14
train_32836,0.07
train_32837,0.06
train_32838,0.08
train_32839,0.05
train_32840,0.13
train_32841,0.23
train_32842,0.06
train_32843,0.08
train_32844,0.07
train_32845,0.02
train_32846,0.08
train_32847,0.13
train_32848,0.0
train_32849,0.08
train_32850,0.1
train_32851,0.12
train_32852,0.08
train_32853,0.11
train_32854,0.18
train_32855,0.14
train_32856,0.09
train_32857,0.16
train_32858,0.09
train_32859,0.0
train_32860,0.15
train_32861,0.15
train_32862,0.22
train_32863,0.13
train_32864,0.17
train_32865,0.13
train_32866,0.04
train_32867,0.19
train_32868,0.07
train_32869,0.15
train_32870,0.25
train_32871,0.14
train_32872,0.05
train_32873,0.09
train_32874,0.13
train_32875,0.03
train_32876,0.18
train_32877,0.15
train_32878,0.19
train_32879,0.13
train_32880,0.08
train_32881,0.05
train_32882,0.04
train_32883,0.1
train_32884,0.16
train_32885,0.31
train_32886,0.16
train_32887,0.38
train_32888,0.08
train_32889,0.09
train_32890,0.09
train_32891,0.06
train_32892,0.03
train_32893,0.13
train_32894,0.13
train_32895,0.22
train_32896,0.05
train_32897,0.13
train_32898,0.19
train_32899,0.15
train_32900,0.14
train_32901,0.02
train_32902,0.04
train_32903,0.07
train_32904,0.08
train_32905,0.18
train_32906,0.1
train_32907,0.07
train_32908,0.1
train_32909,0.1
train_32910,0.18
train_32911,0.34
train_32912,0.11
train_32913,0.04
train_32914,0.15
train_32915,0.09
train_32916,0.11
train_32917,0.22
train_32918,0.15
train_32919,0.05
train_32920,0.25
train_32921,0.16
train_32922,0.17
train_32923,0.08
train_32924,0.22
train_32925,0.06
train_32926,0.03
train_32927,0.19
train_32928,0.23
train_32929,0.2
train_32930,0.11
train_32931,0.04
train_32932,0.05
train_32933,0.23
train_32934,0.16
train_32935,0.06
train_32936,0.08
train_32937,0.12
train_32938,0.13
train_32939,0.11
train_32940,0.09
train_32941,0.18
train_32942,0.04
train_32943,0.18
train_32944,0.12
train_32945,0.06
train_32946,0.23
train_32947,0.09
train_32948,0.08
train_32949,0.08
train_32950,0.07
train_32951,0.03
train_32952,0.08
train_32953,0.23
train_32954,0.1
train_32955,0.14
train_32956,0.05
train_32957,0.07
train_32958,0.12
train_32959,0.16
train_32960,0.03
train_32961,0.08
train_32962,0.06
train_32963,0.06
train_32964,0.14
train_32965,0.14
train_32966,0.04
train_32967,0.0
train_32968,0.21
train_32969,0.06
train_32970,0.09
train_32971,0.11
train_32972,0.16
train_32973,0.09
train_32974,0.09
train_32975,0.11
train_32976,0.11
train_32977,0.09
train_32978,0.07
train_32979,0.2
train_32980,0.03
train_32981,0.2
train_32982,0.03
train_32983,0.14
train_32984,0.1
train_32985,0.09
train_32986,0.03
train_32987,0.21
train_32988,0.22
train_32989,0.04
train_32990,0.14
train_32991,0.06
train_32992,0.08
train_32993,0.09
train_32994,0.21
train_32995,0.11
train_32996,0.12
train_32997,0.08
train_32998,0.19
train_32999,0.04
train_33000,0.11
train_33001,0.2
train_33002,0.11
train_33003,0.18
train_33004,0.13
train_33005,0.07
train_33006,0.05
train_33007,0.17
train_33008,0.06
train_33009,0.09
train_33010,0.02
train_33011,0.2
train_33012,0.14
train_33013,0.11
train_33014,0.1
train_33015,0.04
train_33016,0.08
train_33017,0.03
train_33018,0.15
train_33019,0.16
train_33020,0.08
train_33021,0.11
train_33022,0.14
train_33023,0.26
train_33024,0.06
train_33025,0.13
train_33026,0.14
train_33027,0.15
train_33028,0.13
train_33029,0.17
train_33030,0.35
train_33031,0.04
train_33032,0.16
train_33033,0.18
train_33034,0.19
train_33035,0.21
train_33036,0.22
train_33037,0.09
train_33038,0.09
train_33039,0.07
train_33040,0.02
train_33041,0.2
train_33042,0.2
train_33043,0.08
train_33044,0.23
train_33045,0.22
train_33046,0.14
train_33047,0.21
train_33048,0.09
train_33049,0.09
train_33050,0.07
train_33051,0.08
train_33052,0.25
train_33053,0.1
train_33054,0.02
train_33055,0.07
train_33056,0.05
train_33057,0.11
train_33058,0.15
train_33059,0.12
train_33060,0.11
train_33061,0.04
train_33062,0.1
train_33063,0.09
train_33064,0.09
train_33065,0.2
train_33066,0.0
train_33067,0.11
train_33068,0.04
train_33069,0.15
train_33070,0.25
train_33071,0.16
train_33072,0.09
train_33073,0.09
train_33074,0.09
train_33075,0.23
train_33076,0.13
train_33077,0.08
train_33078,0.08
train_33079,0.18
train_33080,0.1
train_33081,0.18
train_33082,0.1
train_33083,0.17
train_33084,0.0
train_33085,0.08
train_33086,0.08
train_33087,0.03
train_33088,0.15
train_33089,0.05
train_33090,0.18
train_33091,0.14
train_33092,0.07
train_33093,0.01
train_33094,0.13
train_33095,0.11
train_33096,0.01
train_33097,0.1
train_33098,0.08
train_33099,0.12
train_33100,0.09
train_33101,0.05
train_33102,0.05
train_33103,0.13
train_33104,0.08
train_33105,0.12
train_33106,0.08
train_33107,0.14
train_33108,0.1
train_33109,0.06
train_33110,0.12
train_33111,0.14
train_33112,0.11
train_33113,0.12
train_33114,0.11
train_33115,0.13
train_33116,0.21
train_33117,0.17
train_33118,0.02
train_33119,0.05
train_33120,0.13
train_33121,0.09
train_33122,0.08
train_33123,0.14
train_33124,0.16
train_33125,0.09
train_33126,0.13
train_33127,0.14
train_33128,0.03
train_33129,0.06
train_33130,0.17
train_33131,0.2
train_33132,0.05
train_33133,0.11
train_33134,0.02
train_33135,0.11
train_33136,0.09
train_33137,0.23
train_33138,0.1
train_33139,0.18
train_33140,0.12
train_33141,0.08
train_33142,0.03
train_33143,0.04
train_33144,0.13
train_33145,0.12
train_33146,0.19
train_33147,0.14
train_33148,0.04
train_33149,0.08
train_33150,0.18
train_33151,0.18
train_33152,0.15
train_33153,0.08
train_33154,0.03
train_33155,0.16
train_33156,0.22
train_33157,0.15
train_33158,0.04
train_33159,0.03
train_33160,0.25
train_33161,0.1
train_33162,0.07
train_33163,0.1
train_33164,0.17
train_33165,0.07
train_33166,0.15
train_33167,0.08
train_33168,0.03
train_33169,0.32
train_33170,0.08
train_33171,0.14
train_33172,0.05
train_33173,0.05
train_33174,0.06
train_33175,0.13
train_33176,0.07
train_33177,0.18
train_33178,0.06
train_33179,0.12
train_33180,0.06
train_33181,0.03
train_33182,0.1
train_33183,0.14
train_33184,0.1
train_33185,0.13
train_33186,0.07
train_33187,0.02
train_33188,0.06
train_33189,0.08
train_33190,0.16
train_33191,0.11
train_33192,0.1
train_33193,0.17
train_33194,0.06
train_33195,0.15
train_33196,0.01
train_33197,0.12
train_33198,0.25
train_33199,0.1
train_33200,0.03
train_33201,0.03
train_33202,0.05
train_33203,0.04
train_33204,0.06
train_33205,0.14
train_33206,0.2
train_33207,0.06
train_33208,0.26
train_33209,0.07
train_33210,0.09
train_33211,0.05
train_33212,0.21
train_33213,0.15
train_33214,0.02
train_33215,0.09
train_33216,0.17
train_33217,0.09
train_33218,0.12
train_33219,0.0
train_33220,0.01
train_33221,0.13
train_33222,0.15
train_33223,0.19
train_33224,0.06
train_33225,0.1
train_33226,0.17
train_33227,0.05
train_33228,0.05
train_33229,0.03
train_33230,0.19
train_33231,0.06
train_33232,0.07
train_33233,0.1
train_33234,0.05
train_33235,0.12
train_33236,0.09
train_33237,0.05
train_33238,0.08
train_33239,0.12
train_33240,0.14
train_33241,0.09
train_33242,0.14
train_33243,0.07
train_33244,0.07
train_33245,0.1
train_33246,0.07
train_33247,0.23
train_33248,0.04
train_33249,0.21
train_33250,0.23
train_33251,0.13
train_33252,0.09
train_33253,0.08
train_33254,0.13
train_33255,0.07
train_33256,0.12
train_33257,0.11
train_33258,0.12
train_33259,0.19
train_33260,0.12
train_33261,0.12
train_33262,0.15
train_33263,0.04
train_33264,0.19
train_33265,0.12
train_33266,0.03
train_33267,0.05
train_33268,0.08
train_33269,0.05
train_33270,0.14
train_33271,0.0
train_33272,0.11
train_33273,0.11
train_33274,0.27
train_33275,0.07
train_33276,0.12
train_33277,0.07
train_33278,0.2
train_33279,0.13
train_33280,0.07
train_33281,0.12
train_33282,0.1
train_33283,0.07
train_33284,0.01
train_33285,0.13
train_33286,0.08
train_33287,0.07
train_33288,0.21
train_33289,0.21
train_33290,0.22
train_33291,0.1
train_33292,0.07
train_33293,0.2
train_33294,0.08
train_33295,0.04
train_33296,0.09
train_33297,0.09
train_33298,0.03
train_33299,0.14
train_33300,0.14
train_33301,0.09
train_33302,0.1
train_33303,0.1
train_33304,0.06
train_33305,0.24
train_33306,0.13
train_33307,0.11
train_33308,0.22
train_33309,0.15
train_33310,0.05
train_33311,0.11
train_33312,0.0
train_33313,0.11
train_33314,0.11
train_33315,0.06
train_33316,0.07
train_33317,0.13
train_33318,0.13
train_33319,0.16
train_33320,0.06
train_33321,0.23
train_33322,0.11
train_33323,0.14
train_33324,0.01
train_33325,0.11
train_33326,0.1
train_33327,0.19
train_33328,0.03
train_33329,0.15
train_33330,0.13
train_33331,0.04
train_33332,0.11
train_33333,0.22
train_33334,0.2
train_33335,0.16
train_33336,0.06
train_33337,0.23
train_33338,0.08
train_33339,0.07
train_33340,0.08
train_33341,0.21
train_33342,0.19
train_33343,0.02
train_33344,0.02
train_33345,0.09
train_33346,0.04
train_33347,0.13
train_33348,0.15
train_33349,0.04
train_33350,0.05
train_33351,0.27
train_33352,0.16
train_33353,0.07
train_33354,0.18
train_33355,0.24
train_33356,0.16
train_33357,0.1
train_33358,0.1
train_33359,0.04
train_33360,0.17
train_33361,0.05
train_33362,0.05
train_33363,0.07
train_33364,0.07
train_33365,0.39
train_33366,0.09
train_33367,0.14
train_33368,0.13
train_33369,0.03
train_33370,0.05
train_33371,0.15
train_33372,0.08
train_33373,0.17
train_33374,0.15
train_33375,0.1
train_33376,0.1
train_33377,0.15
train_33378,0.12
train_33379,0.16
train_33380,0.05
train_33381,0.15
train_33382,0.14
train_33383,0.06
train_33384,0.1
train_33385,0.15
train_33386,0.18
train_33387,0.14
train_33388,0.22
train_33389,0.06
train_33390,0.08
train_33391,0.11
train_33392,0.3
train_33393,0.05
train_33394,0.08
train_33395,0.13
train_33396,0.09
train_33397,0.09
train_33398,0.11
train_33399,0.06
train_33400,0.06
train_33401,0.16
train_33402,0.04
train_33403,0.05
train_33404,0.09
train_33405,0.01
train_33406,0.19
train_33407,0.09
train_33408,0.09
train_33409,0.09
train_33410,0.11
train_33411,0.05
train_33412,0.05
train_33413,0.06
train_33414,0.14
train_33415,0.03
train_33416,0.13
train_33417,0.05
train_33418,0.18
train_33419,0.2
train_33420,0.09
train_33421,0.06
train_33422,0.09
train_33423,0.13
train_33424,0.1
train_33425,0.09
train_33426,0.14
train_33427,0.28
train_33428,0.16
train_33429,0.01
train_33430,0.08
train_33431,0.11
train_33432,0.05
train_33433,0.04
train_33434,0.16
train_33435,0.21
train_33436,0.21
train_33437,0.1
train_33438,0.1
train_33439,0.12
train_33440,0.06
train_33441,0.05
train_33442,0.23
train_33443,0.1
train_33444,0.05
train_33445,0.21
train_33446,0.13
train_33447,0.11
train_33448,0.12
train_33449,0.15
train_33450,0.18
train_33451,0.11
train_33452,0.14
train_33453,0.04
train_33454,0.08
train_33455,0.08
train_33456,0.09
train_33457,0.06
train_33458,0.1
train_33459,0.04
train_33460,0.02
train_33461,0.12
train_33462,0.18
train_33463,0.23
train_33464,0.08
train_33465,0.13
train_33466,0.06
train_33467,0.12
train_33468,0.02
train_33469,0.15
train_33470,0.33
train_33471,0.13
train_33472,0.15
train_33473,0.11
train_33474,0.07
train_33475,0.22
train_33476,0.16
train_33477,0.01
train_33478,0.19
train_33479,0.25
train_33480,0.01
train_33481,0.12
train_33482,0.07
train_33483,0.02
train_33484,0.13
train_33485,0.01
train_33486,0.21
train_33487,0.12
train_33488,0.1
train_33489,0.12
train_33490,0.04
train_33491,0.11
train_33492,0.03
train_33493,0.08
train_33494,0.07
train_33495,0.02
train_33496,0.04
train_33497,0.1
train_33498,0.05
train_33499,0.03
train_33500,0.11
train_33501,0.04
train_33502,0.2
train_33503,0.04
train_33504,0.17
train_33505,0.16
train_33506,0.11
train_33507,0.03
train_33508,0.18
train_33509,0.12
train_33510,0.08
train_33511,0.06
train_33512,0.07
train_33513,0.15
train_33514,0.06
train_33515,0.02
train_33516,0.07
train_33517,0.15
train_33518,0.05
train_33519,0.1
train_33520,0.18
train_33521,0.17
train_33522,0.12
train_33523,0.1
train_33524,0.11
train_33525,0.13
train_33526,0.33
train_33527,0.06
train_33528,0.03
train_33529,0.09
train_33530,0.06
train_33531,0.08
train_33532,0.18
train_33533,0.11
train_33534,0.16
train_33535,0.07
train_33536,0.07
train_33537,0.1
train_33538,0.12
train_33539,0.04
train_33540,0.03
train_33541,0.13
train_33542,0.16
train_33543,0.11
train_33544,0.15
train_33545,0.12
train_33546,0.12
train_33547,0.13
train_33548,0.14
train_33549,0.09
train_33550,0.1
train_33551,0.19
train_33552,0.06
train_33553,0.01
train_33554,0.06
train_33555,0.09
train_33556,0.03
train_33557,0.09
train_33558,0.23
train_33559,0.26
train_33560,0.06
train_33561,0.1
train_33562,0.25
train_33563,0.19
train_33564,0.14
train_33565,0.04
train_33566,0.11
train_33567,0.22
train_33568,0.01
train_33569,0.05
train_33570,0.17
train_33571,0.41
train_33572,0.23
train_33573,0.03
train_33574,0.06
train_33575,0.06
train_33576,0.03
train_33577,0.03
train_33578,0.1
train_33579,0.35
train_33580,0.17
train_33581,0.06
train_33582,0.07
train_33583,0.04
train_33584,0.17
train_33585,0.07
train_33586,0.07
train_33587,0.13
train_33588,0.17
train_33589,0.19
train_33590,0.01
train_33591,0.06
train_33592,0.05
train_33593,0.07
train_33594,0.16
train_33595,0.14
train_33596,0.04
train_33597,0.24
train_33598,0.1
train_33599,0.07
train_33600,0.16
train_33601,0.09
train_33602,0.02
train_33603,0.1
train_33604,0.1
train_33605,0.06
train_33606,0.09
train_33607,0.14
train_33608,0.07
train_33609,0.19
train_33610,0.03
train_33611,0.24
train_33612,0.03
train_33613,0.19
train_33614,0.05
train_33615,0.05
train_33616,0.14
train_33617,0.11
train_33618,0.09
train_33619,0.08
train_33620,0.11
train_33621,0.08
train_33622,0.13
train_33623,0.11
train_33624,0.03
train_33625,0.15
train_33626,0.08
train_33627,0.12
train_33628,0.05
train_33629,0.06
train_33630,0.17
train_33631,0.17
train_33632,0.05
train_33633,0.04
train_33634,0.16
train_33635,0.13
train_33636,0.08
train_33637,0.04
train_33638,0.07
train_33639,0.11
train_33640,0.12
train_33641,0.14
train_33642,0.01
train_33643,0.05
train_33644,0.1
train_33645,0.19
train_33646,0.13
train_33647,0.04
train_33648,0.18
train_33649,0.13
train_33650,0.05
train_33651,0.2
train_33652,0.08
train_33653,0.1
train_33654,0.04
train_33655,0.08
train_33656,0.14
train_33657,0.05
train_33658,0.14
train_33659,0.14
train_33660,0.06
train_33661,0.05
train_33662,0.05
train_33663,0.02
train_33664,0.13
train_33665,0.08
train_33666,0.13
train_33667,0.14
train_33668,0.16
train_33669,0.13
train_33670,0.06
train_33671,0.05
train_33672,0.1
train_33673,0.06
train_33674,0.01
train_33675,0.12
train_33676,0.02
train_33677,0.07
train_33678,0.06
train_33679,0.06
train_33680,0.09
train_33681,0.22
train_33682,0.1
train_33683,0.06
train_33684,0.09
train_33685,0.05
train_33686,0.07
train_33687,0.04
train_33688,0.04
train_33689,0.09
train_33690,0.16
train_33691,0.1
train_33692,0.12
train_33693,0.16
train_33694,0.14
train_33695,0.14
train_33696,0.12
train_33697,0.06
train_33698,0.22
train_33699,0.09
train_33700,0.06
train_33701,0.09
train_33702,0.16
train_33703,0.11
train_33704,0.04
train_33705,0.05
train_33706,0.07
train_33707,0.12
train_33708,0.06
train_33709,0.19
train_33710,0.05
train_33711,0.09
train_33712,0.17
train_33713,0.05
train_33714,0.05
train_33715,0.28
train_33716,0.19
train_33717,0.1
train_33718,0.11
train_33719,0.07
train_33720,0.18
train_33721,0.04
train_33722,0.13
train_33723,0.05
train_33724,0.06
train_33725,0.2
train_33726,0.04
train_33727,0.1
train_33728,0.1
train_33729,0.05
train_33730,0.13
train_33731,0.06
train_33732,0.05
train_33733,0.06
train_33734,0.15
train_33735,0.05
train_33736,0.21
train_33737,0.06
train_33738,0.06
train_33739,0.08
train_33740,0.1
train_33741,0.15
train_33742,0.19
train_33743,0.05
train_33744,0.13
train_33745,0.03
train_33746,0.04
train_33747,0.13
train_33748,0.24
train_33749,0.14
train_33750,0.1
train_33751,0.14
train_33752,0.15
train_33753,0.15
train_33754,0.19
train_33755,0.15
train_33756,0.08
train_33757,0.24
train_33758,0.07
train_33759,0.08
train_33760,0.16
train_33761,0.05
train_33762,0.11
train_33763,0.24
train_33764,0.03
train_33765,0.17
train_33766,0.09
train_33767,0.11
train_33768,0.05
train_33769,0.06
train_33770,0.1
train_33771,0.08
train_33772,0.08
train_33773,0.04
train_33774,0.04
train_33775,0.14
train_33776,0.09
train_33777,0.17
train_33778,0.24
train_33779,0.07
train_33780,0.11
train_33781,0.14
train_33782,0.13
train_33783,0.23
train_33784,0.12
train_33785,0.05
train_33786,0.12
train_33787,0.1
train_33788,0.05
train_33789,0.34
train_33790,0.17
train_33791,0.11
train_33792,0.16
train_33793,0.07
train_33794,0.28
train_33795,0.14
train_33796,0.03
train_33797,0.07
train_33798,0.04
train_33799,0.09
train_33800,0.28
train_33801,0.07
train_33802,0.05
train_33803,0.08
train_33804,0.05
train_33805,0.07
train_33806,0.07
train_33807,0.16
train_33808,0.26
train_33809,0.05
train_33810,0.11
train_33811,0.08
train_33812,0.05
train_33813,0.03
train_33814,0.08
train_33815,0.09
train_33816,0.11
train_33817,0.1
train_33818,0.02
train_33819,0.13
train_33820,0.07
train_33821,0.05
train_33822,0.14
train_33823,0.0
train_33824,0.08
